,Unique_ID,C1,C2,C3,C4,C5,C6,C7,C8,N1,N8,N9,N24,N33,N34
12869,Candidate_26460,1,7,8,26,4,0,1,0,31.49,2,40,11666.66667,150.0,324.54
12870,Candidate_54065,1,0,7,17,0,0,0,1,27.0,1,0,2730.0,24.5,50.01
12871,Candidate_27147,1,1,2,1,1,0,6,1,16.21,4,146,8166.666667,80.0,141.04
12872,Candidate_35156,1,1,2,0,2,1,6,1,9.73,8,323,7500.0,180.0,289.27
12873,Candidate_33095,1,2,5,13,1,0,1,1,14.14,7,1255,14166.66667,130.0,222.6
12874,Candidate_53732,1,1,2,1,2,0,2,1,30.0,9,318,4875.0,51.02,0.0
12875,Candidate_24061,1,0,0,0,2,1,1,1,13.95,8,144,9583.333333,199.9,341.36
12876,Candidate_5743,1,0,23,19,0,0,0,1,23.0,0,0,1833.333333,20.0,38.71
12877,Candidate_4406,1,0,2,1,0,0,0,1,23.8,9,734,3000.0,299.98,586.88
12878,Candidate_20440,2,1,22,1,1,1,6,1,15.51,13,648,7666.666667,380.0,457.11
12879,Candidate_29319,1,1,26,19,1,1,7,1,25.61,5,154,2000.0,140.0,280.58
12880,Candidate_3553,1,4,2,0,2,0,2,1,15.95,10,516,6125.0,300.0,526.99
12881,Candidate_30217,1,1,45,1,2,1,1,1,27.25,8,728,10033.16667,150.0,307.2
12882,Candidate_3943,1,2,2,20,2,1,2,1,16.5,2,40,6000.0,300.0,531.07
12883,Candidate_27375,1,6,2,1,1,0,4,1,27.5,2,30,2250.0,120.0,246.56
12884,Candidate_40422,3,1,2,41,1,1,1,1,12.99,8,76,9166.666667,72.0,321.53
12885,Candidate_8846,1,1,3,14,1,1,4,1,30.58,5,272,3333.333333,150.0,320.77
12886,Candidate_16748,1,1,12,17,2,1,4,1,19.45,4,220,2583.333333,60.0,108.13
12887,Candidate_30759,1,3,38,10,2,1,6,0,8.2,8,54,7083.333333,20.0,31.43
12888,Candidate_45487,1,0,0,32,0,0,0,1,19.5,0,0,3250.0,50.0,92.27
12889,Candidate_11209,1,0,14,1,2,0,4,1,24.0,10,1144,2500.0,30.0,58.85
12890,Candidate_30543,1,3,18,15,2,1,1,1,21.65,11,1253,8916.666667,350.0,665.17
12891,Candidate_28708,1,1,39,12,2,1,4,1,30.0,6,74,3466.666667,60.0,127.35
12892,Candidate_48850,1,0,1,14,2,0,7,1,9.85,8,186,1610.0,100.0,160.98
12893,Candidate_12152,1,7,5,16,2,1,2,1,22.55,3,266,5000.0,100.0,192.38
12894,Candidate_6780,1,1,10,4,1,0,4,1,31.77,1,39,2916.666667,70.0,151.99
12895,Candidate_47041,1,0,2,1,2,0,4,1,12.63,3,322,2916.666667,76.0,127.36
12896,Candidate_8246,1,7,3,4,4,0,2,0,23.55,2,15,5000.0,178.0,347.07
12897,Candidate_42939,1,1,20,20,4,1,1,0,31.77,4,1855,9833.333333,60.0,130.28
12898,Candidate_38991,1,1,3,1,1,1,2,1,25.99,6,591,5833.333333,50.0,100.71
12899,Candidate_46629,1,7,22,30,1,1,6,1,14.49,3,15,8250.0,300.0,516.24
12900,Candidate_6561,1,0,0,30,0,1,0,1,15.9,15,1007,3333.333333,170.0,298.42
12901,Candidate_52247,1,0,23,16,2,1,4,1,11.5,28,1299,3750.0,140.0,230.83
12902,Candidate_37567,1,7,28,38,2,0,6,1,20.99,9,396,7083.333333,55.2,103.97
12903,Candidate_18176,1,1,3,0,1,1,2,1,15.15,5,211,5250.0,260.0,451.6
12904,Candidate_50729,1,0,2,35,0,0,0,1,29.0,2,42,254.416667,51.0,106.86
12905,Candidate_53133,1,0,7,0,2,0,6,1,28.0,2,35,7763.166667,210.0,434.32
12906,Candidate_52527,1,0,41,1,2,1,2,1,29.0,7,564,5000.0,100.0,209.53
12907,Candidate_11720,1,1,5,40,2,0,4,1,13.55,7,271,3953.5,150.0,254.7
12908,Candidate_6688,1,0,30,2,4,0,3,0,17.5,5,32,0.0,500.0,897.55
12909,Candidate_20441,1,1,43,17,2,1,4,1,13.5,8,421,3166.666667,100.0,169.68
12910,Candidate_17655,1,0,0,1,0,0,0,1,22.5,1,20,2488.0,40.0,76.9
12911,Candidate_34693,1,1,16,29,1,1,1,1,31.77,5,159,9333.333333,60.0,130.28
12912,Candidate_54696,1,2,38,0,2,0,6,1,35.0,11,601,6343.75,30.0,4.99
12913,Candidate_17062,1,1,17,0,1,1,2,1,17.25,8,870,4583.333333,300.0,536.66
12914,Candidate_29618,1,1,35,0,2,1,4,1,12.0,7,423,2500.0,50.0,83.04
12915,Candidate_14907,1,2,13,37,1,1,4,1,17.74,2,10,3000.0,200.0,360.22
12916,Candidate_53924,1,0,0,0,2,0,4,1,29.0,0,0,2500.0,37.8,79.2
12917,Candidate_39363,1,1,45,0,2,0,4,1,10.0,8,651,3916.666667,80.0,129.07
12918,Candidate_17967,1,3,7,3,2,1,6,1,19.8,9,356,6666.666667,100.0,185.31
12919,Candidate_10097,1,7,2,41,1,0,6,1,15.15,4,304,6250.0,60.0,104.22
12920,Candidate_16638,2,1,9,24,1,1,2,1,15.19,5,60,5916.666667,400.0,477.8
12921,Candidate_52666,1,1,28,12,2,0,4,1,15.0,9,223,3428.666667,100.0,173.33
12922,Candidate_1316,1,3,3,15,2,0,6,1,15.95,5,90,7000.0,80.0,140.53
12923,Candidate_42343,1,3,46,10,1,1,2,1,9.74,4,23,4166.666667,200.0,321.45
12924,Candidate_9189,1,1,1,5,2,0,4,1,27.38,11,695,2916.666667,160.0,328.23
12925,Candidate_4008,1,1,22,1,1,1,4,1,23.99,5,540,2414.5,200.0,392.28
12926,Candidate_20918,1,3,8,6,2,0,4,1,12.7,3,62,3040.0,160.0,268.4
12927,Candidate_18446,1,0,7,0,2,1,2,1,9.0,6,361,5000.0,46.0,73.14
12928,Candidate_29892,1,4,7,27,2,0,4,1,17.94,9,253,3333.333333,100.0,116.24
12929,Candidate_5953,1,3,3,1,4,1,7,0,26.25,2,74,1214.583333,80.0,161.7
12930,Candidate_49085,1,0,26,3,2,1,4,1,26.49,11,177,4114.166667,70.0,0.0
12931,Candidate_53017,1,0,12,31,0,0,0,1,17.5,0,0,4000.0,120.02,215.45
12932,Candidate_17848,1,0,0,31,0,0,0,1,29.0,2,31,7500.0,51.0,60.03
12933,Candidate_3983,1,3,2,1,4,1,6,0,31.23,14,3234,8000.0,150.0,323.46
12934,Candidate_37143,1,0,0,31,0,1,0,1,7.5,7,30,5000.0,51.0,79.32
12935,Candidate_51242,1,2,3,17,1,0,4,1,31.77,14,987,2702.166667,60.0,130.28
12936,Candidate_3314,1,1,27,9,2,1,4,1,11.05,10,811,3750.0,48.0,78.63
12937,Candidate_44966,1,3,25,7,2,0,4,1,24.0,6,176,2500.0,40.0,78.47
12938,Candidate_42259,1,2,3,32,1,0,4,1,25.99,3,58,2583.333333,160.0,322.28
12939,Candidate_25534,1,7,2,6,2,1,6,1,9.2,10,697,6263.0,111.0,174.69
12940,Candidate_15842,1,1,22,13,2,0,2,1,10.45,3,285,5166.666667,100.0,162.39
12941,Candidate_34470,1,1,20,0,1,1,2,1,23.1,13,914,4666.666667,200.0,387.62
12942,Candidate_22647,1,3,1,6,1,1,1,1,31.77,17,2536,20833.33333,80.0,173.71
12943,Candidate_37924,1,1,37,12,2,0,4,1,21.75,9,898,4079.0,35.0,66.61
12944,Candidate_19679,1,1,15,63,1,1,1,1,13.9,11,786,8750.0,300.0,511.94
12945,Candidate_30225,3,7,6,1,2,1,4,1,4.99,11,216,3250.0,70.0,299.61
12946,Candidate_49121,1,3,22,16,2,1,2,1,8.9,6,453,5416.666667,60.0,95.26
12947,Candidate_16170,1,4,20,50,2,0,4,1,15.2,1,69,2509.5,20.0,34.76
12948,Candidate_41023,1,1,25,1,1,1,6,1,18.99,4,202,7692.0,300.0,549.76
12949,Candidate_29543,2,1,14,0,1,1,1,1,21.99,5,374,8500.0,300.0,414.2
12950,Candidate_10524,1,7,17,1,1,0,4,0,31.99,1,30,2083.333333,40.0,87.1
12951,Candidate_11792,1,0,7,13,2,0,6,1,24.0,5,81,6842.083333,200.0,392.33
12952,Candidate_36480,1,0,0,26,2,0,4,1,26.5,1,15,3416.666667,60.0,121.67
12953,Candidate_11824,1,3,1,9,1,1,6,1,26.99,8,485,6716.666667,100.0,204.1
12954,Candidate_26887,1,1,5,0,2,1,6,1,6.9,8,605,7083.333333,140.0,215.82
12955,Candidate_21077,1,3,3,0,2,0,2,1,35.0,9,143,4600.0,80.0,180.94
12956,Candidate_37086,1,0,19,16,0,1,0,1,29.0,5,45,4337.416667,40.0,83.81
12957,Candidate_28525,1,3,19,15,1,1,1,1,10.95,13,1117,50000.0,300.0,490.73
12958,Candidate_46548,1,0,26,23,2,1,2,1,10.0,13,379,4563.833333,200.0,322.67
12959,Candidate_54433,1,0,5,1,0,0,0,1,25.0,0,0,2916.666667,60.02,119.32
12960,Candidate_48982,2,6,23,12,1,0,7,0,28.7,2,74,875.0,200.0,315.59
12961,Candidate_50575,1,1,47,12,1,0,4,1,25.99,14,578,3333.333333,100.0,201.43
12962,Candidate_36462,1,0,5,2,6,0,4,1,9.0,6,123,2333.333333,80.0,127.2
12963,Candidate_42733,1,0,0,0,2,0,4,1,14.2,12,272,2750.0,30.0,33.28
12964,Candidate_13092,1,1,49,12,2,1,7,1,7.5,10,223,2032.0,104.0,161.75
12965,Candidate_27555,1,1,3,44,1,0,6,1,20.1,7,416,8219.416667,300.0,558.22
12966,Candidate_48486,1,1,34,41,1,1,6,1,14.49,2,120,7225.0,160.0,275.33
12967,Candidate_8727,1,0,15,31,0,1,0,1,21.0,0,0,4583.333333,32.0,60.28
12968,Candidate_37257,2,1,2,13,1,0,2,1,22.93,19,367,4660.75,300.0,422.25
12969,Candidate_17347,1,1,26,62,1,0,7,1,11.89,10,225,1998.0,20.0,33.16
12970,Candidate_52221,1,0,31,31,0,0,0,1,20.75,0,0,6458.333333,20.0,37.55
12971,Candidate_15920,1,1,7,53,2,0,4,1,35.0,13,454,2250.0,20.0,45.24
12972,Candidate_24636,1,1,26,12,6,1,7,1,27.12,3,62,2000.0,80.0,163.56
12973,Candidate_48020,1,1,10,15,2,1,1,1,16.35,6,821,10416.66667,120.0,211.98
12974,Candidate_35305,3,1,2,40,1,0,2,1,12.46,3,249,4833.333333,300.0,1.84
12975,Candidate_48964,1,1,23,30,1,0,2,1,14.49,9,312,6166.666667,300.0,516.24
12976,Candidate_53897,1,0,23,0,0,0,0,1,24.0,4,187,4166.666667,29.9,58.65
12977,Candidate_31960,1,0,34,30,2,1,6,1,7.0,4,62,6666.666667,20.0,30.88
12978,Candidate_32062,1,1,2,19,6,0,4,1,17.95,3,227,2916.666667,60.0,108.38
12979,Candidate_11351,1,0,7,17,2,0,7,1,29.0,1,0,2000.0,32.0,67.05
12980,Candidate_31837,1,1,15,4,2,1,4,1,18.5,7,285,3833.333333,270.0,481.25
12981,Candidate_1538,1,0,0,31,0,0,0,1,28.0,0,0,2408.25,100.0,206.82
12982,Candidate_33705,2,14,35,0,1,1,1,1,16.99,7,122,10500.0,400.0,496.94
12983,Candidate_46960,1,7,2,50,1,1,2,1,31.99,5,84,5750.0,80.0,174.2
12984,Candidate_16169,1,1,8,15,1,1,6,1,12.54,6,130,7083.333333,160.0,267.78
12985,Candidate_40516,1,4,3,8,2,0,4,1,29.0,4,94,3333.333333,20.0,1.54
12986,Candidate_42280,1,1,3,41,1,1,6,1,13.55,5,234,7500.0,202.0,342.99
12987,Candidate_50231,1,1,18,2,2,0,4,1,32.0,0,0,2760.0,40.0,87.11
12988,Candidate_3487,1,4,5,0,2,0,4,1,35.0,5,315,2750.0,40.0,90.47
12989,Candidate_20299,1,1,12,1,3,0,5,0,15.95,2,35,0.0,20.0,35.13
12990,Candidate_21570,1,2,17,1,5,1,2,1,11.51,11,219,4416.666667,200.0,329.81
12991,Candidate_15666,1,1,46,1,5,1,4,1,31.77,5,135,3750.0,40.0,86.85
12992,Candidate_35452,1,19,1,1,1,1,4,1,27.12,8,196,3333.333333,60.0,122.67
12993,Candidate_35635,1,1,7,13,2,1,6,1,11.92,5,249,7825.0,260.0,431.29
12994,Candidate_23038,1,0,0,10,6,0,4,1,18.67,4,45,2666.666667,100.0,182.45
12995,Candidate_48793,1,2,22,40,2,1,6,1,13.95,21,232,6333.333333,260.0,443.99
12996,Candidate_49003,1,0,0,1,0,0,0,1,19.7,10,460,3250.0,107.0,198.01
12997,Candidate_42264,1,6,23,41,2,0,4,0,19.0,5,258,4083.333333,40.0,73.31
12998,Candidate_45962,1,0,0,1,0,0,0,1,29.0,1,0,2750.0,20.0,0.29
12999,Candidate_26591,2,2,21,1,5,0,4,1,15.51,2,51,2666.666667,70.0,84.2
13000,Candidate_35702,1,0,0,1,2,0,2,1,11.0,3,214,4583.333333,20.0,32.74
13001,Candidate_19164,1,1,2,40,1,1,1,1,26.39,2,222,8477.666667,60.0,121.5
13002,Candidate_36303,1,1,28,0,2,1,6,1,13.95,7,577,6916.666667,460.0,785.53
13003,Candidate_47295,1,1,28,13,2,0,4,1,29.38,3,238,2666.666667,60.0,126.34
13004,Candidate_42184,1,1,7,1,2,0,4,1,11.75,13,652,2583.333333,80.0,132.38
13005,Candidate_38158,1,1,14,16,2,0,4,1,10.3,5,158,2666.666667,96.0,155.56
13006,Candidate_28576,2,1,10,40,1,1,2,1,12.19,8,406,4166.666667,200.0,223.41
13007,Candidate_13154,1,1,2,0,2,0,4,1,20.05,7,364,3466.666667,120.0,223.13
13008,Candidate_854,1,7,13,16,1,1,4,1,21.99,2,318,3750.0,40.0,76.37
13009,Candidate_34434,1,0,0,31,0,1,0,1,20.0,6,98,9316.666667,120.02,223.02
13010,Candidate_13587,1,7,6,1,1,0,2,1,25.66,3,75,4500.0,40.0,80.22
13011,Candidate_20212,1,1,2,41,2,0,1,1,8.25,7,493,10833.33333,100.0,157.26
13012,Candidate_2406,1,0,2,6,2,0,4,1,23.0,3,142,3750.0,60.0,116.13
13013,Candidate_27126,2,2,2,1,1,1,6,1,17.9,5,138,6250.0,300.0,380.09
13014,Candidate_33759,1,7,19,0,1,0,1,1,17.25,10,587,25000.0,400.0,715.55
13015,Candidate_50032,1,1,5,1,1,1,4,1,31.49,5,151,3750.0,140.0,302.9
13016,Candidate_8267,1,0,15,2,0,1,0,0,27.0,2,306,0.083333,50.0,102.06
13017,Candidate_46772,2,6,7,18,1,1,6,1,12.96,6,642,7916.666667,100.0,113.66
13018,Candidate_29060,1,4,40,11,2,0,4,1,34.45,5,31,3083.333333,30.0,0.0
13019,Candidate_24000,2,3,14,13,1,1,6,1,21.53,8,466,6250.0,200.0,273.52
13020,Candidate_54886,1,6,1,7,1,0,4,1,10.95,3,43,2333.333333,160.0,261.72
13021,Candidate_34253,1,7,15,1,6,0,7,1,17.38,2,48,1416.666667,60.0,107.53
13022,Candidate_45078,1,3,35,13,2,1,4,1,10.35,4,53,3333.333333,60.0,97.3
13023,Candidate_16095,1,7,39,1,7,0,7,1,26.25,13,453,1911.0,70.0,135.31
13024,Candidate_25404,1,2,2,1,2,1,2,1,16.0,21,457,4583.333333,60.0,103.57
13025,Candidate_18872,3,7,2,9,1,1,6,1,12.24,1,177,6666.666667,60.0,0.0
13026,Candidate_29581,1,1,24,1,6,0,7,1,32.0,9,428,1000.0,30.0,65.33
13027,Candidate_53914,1,0,48,4,4,0,6,1,15.0,10,243,6500.0,120.0,207.99
13028,Candidate_50233,1,0,5,5,2,1,1,1,15.0,4,316,10000.0,200.0,346.65
13029,Candidate_19389,1,1,2,15,2,0,2,1,7.65,10,219,5416.666667,200.0,311.75
13030,Candidate_29937,1,0,17,2,2,1,4,1,10.44,4,184,2666.666667,100.0,162.37
13031,Candidate_51450,1,0,19,1,0,0,0,1,16.59,4,70,833.333333,100.0,177.25
13032,Candidate_48430,3,1,13,0,1,0,1,1,6.28,3,177,10500.0,310.0,1336.03
13033,Candidate_50611,1,0,20,17,0,1,0,1,7.0,6,242,2916.666667,150.0,231.58
13034,Candidate_3551,2,13,17,2,1,0,4,1,24.68,3,106,3750.0,140.0,204.15
13035,Candidate_35969,1,2,3,1,2,1,6,1,29.22,10,454,6250.0,40.0,44.0
13036,Candidate_24798,1,1,13,35,1,1,6,1,31.99,7,1030,6250.0,70.0,152.42
13037,Candidate_25008,1,0,0,17,0,0,0,1,19.0,7,199,1666.666667,60.0,109.97
13038,Candidate_38364,1,1,3,4,2,0,2,1,26.04,3,45,4583.333333,70.0,141.09
13039,Candidate_972,1,13,20,17,1,1,2,1,29.09,6,206,5470.666667,70.0,146.84
13040,Candidate_2694,1,1,2,30,2,1,6,1,25.0,17,2553,7083.333333,50.0,99.4
13041,Candidate_23862,1,1,8,1,2,0,4,1,14.45,8,430,3750.0,265.0,455.75
13042,Candidate_13284,1,4,19,15,2,1,1,1,8.33,2,25,16666.66667,199.98,314.86
13043,Candidate_365,1,0,0,2,0,0,0,1,18.0,1,0,1733.333333,60.0,108.46
13044,Candidate_53382,1,4,5,1,4,1,1,1,12.5,6,984,14750.0,400.0,669.07
13045,Candidate_24868,3,15,38,15,1,1,6,1,19.08,6,592,8250.0,40.0,184.39
13046,Candidate_46405,1,0,20,13,2,0,4,1,21.5,0,0,2119.0,22.0,41.73
13047,Candidate_1643,1,0,20,17,2,1,4,1,23.24,3,175,2816.666667,190.0,368.93
13048,Candidate_38261,1,0,19,32,0,0,0,1,22.45,7,81,8122.0,91.0,173.25
13049,Candidate_54715,1,19,23,12,1,1,4,1,29.58,1,25,2500.0,80.0,168.89
13050,Candidate_18123,1,2,9,17,2,1,4,1,8.0,10,387,3333.333333,130.0,203.69
13051,Candidate_1010,1,0,0,37,2,1,2,1,9.0,6,92,4643.916667,110.0,174.9
13052,Candidate_22203,1,1,6,1,2,0,4,1,16.51,4,457,3125.0,160.0,280.14
13053,Candidate_33807,1,0,0,26,0,1,0,1,8.75,5,30,6666.666667,51.0,80.79
13054,Candidate_1660,1,3,2,15,1,0,4,0,25.99,7,101,3333.333333,80.0,161.14
13055,Candidate_46921,1,1,1,18,2,1,2,1,21.0,5,331,4500.0,80.0,150.7
13056,Candidate_2820,1,1,1,8,1,0,2,1,31.99,8,434,4833.333333,59.6,129.77
13057,Candidate_15144,1,2,19,0,1,1,1,1,21.99,2,198,17500.0,150.0,286.39
13058,Candidate_25800,1,0,11,10,0,0,0,1,15.45,7,589,7500.0,300.0,523.29
13059,Candidate_13001,1,6,7,30,2,0,4,1,11.0,2,25,3750.0,70.0,114.59
13060,Candidate_49531,1,7,18,41,2,0,6,1,23.0,3,89,7083.333333,104.0,201.29
13061,Candidate_36827,1,6,5,0,2,1,1,1,35.0,1,15,9166.666667,70.0,158.33
13062,Candidate_42975,1,1,40,6,1,1,6,1,34.35,5,328,7208.333333,100.0,224.34
13063,Candidate_7312,1,0,10,40,2,1,2,1,17.44,1,20,4166.666667,100.0,179.36
13064,Candidate_38161,1,1,26,41,2,1,2,1,12.8,4,63,4800.0,100.0,68.64
13065,Candidate_7199,1,4,3,1,6,1,7,1,13.5,3,49,1803.75,42.0,71.26
13066,Candidate_52623,1,0,26,1,0,0,0,1,21.0,4,171,2480.0,25.0,47.09
13067,Candidate_45023,1,7,18,31,5,0,4,1,22.25,4,75,2500.0,80.0,153.28
13068,Candidate_34324,1,7,14,1,7,0,7,1,9.5,5,146,2041.666667,60.0,96.1
13069,Candidate_14143,1,1,2,1,2,0,1,1,16.85,7,176,8750.0,260.0,462.52
13070,Candidate_22631,1,6,6,15,2,1,1,1,8.4,12,159,10416.66667,126.0,198.58
13071,Candidate_21015,1,4,2,23,2,1,4,1,16.8,7,441,2317.25,55.0,97.77
13072,Candidate_33328,1,0,0,6,2,0,2,1,8.2,9,81,4375.0,70.0,110.0
13073,Candidate_49573,2,1,19,6,1,1,1,1,24.99,13,2560,16666.66667,300.0,440.18
13074,Candidate_19390,1,7,7,14,2,0,7,1,32.0,1,0,1347.666667,30.0,0.0
13075,Candidate_13532,1,7,13,41,1,1,1,1,26.99,11,433,8583.333333,104.0,212.26
13076,Candidate_19380,1,0,19,24,0,1,0,1,24.69,0,0,3500.0,20.0,39.6
13077,Candidate_40821,1,0,14,6,2,0,4,1,12.5,3,63,3750.0,120.0,200.72
13078,Candidate_4163,1,3,19,1,3,0,5,0,31.99,2,0,0.0,80.0,174.2
13079,Candidate_8567,1,1,2,1,2,0,7,1,36.0,4,76,1656.0,24.0,54.96
13080,Candidate_6680,1,0,0,10,2,0,2,1,16.5,6,60,4166.666667,390.0,690.39
13081,Candidate_48907,1,1,14,41,2,0,6,1,9.35,10,470,7250.0,200.0,319.63
13082,Candidate_40338,1,0,10,44,0,1,0,1,10.75,2,168,9000.0,200.0,326.2
13083,Candidate_25006,1,1,26,10,2,1,6,1,7.2,9,164,7083.333333,100.0,154.84
13084,Candidate_300,2,1,2,1,1,0,4,1,24.89,7,700,2461.666667,300.0,439.3
13085,Candidate_12460,3,7,3,48,2,0,4,1,9.29,2,116,3833.333333,40.0,175.17
13086,Candidate_23529,1,0,0,1,0,0,0,1,18.94,8,128,2833.333333,130.0,238.07
13087,Candidate_20758,1,1,17,19,4,0,4,0,31.23,1,0,2083.333333,100.0,215.64
13088,Candidate_39953,1,7,17,32,2,1,2,1,18.0,8,591,4416.666667,32.0,57.84
13089,Candidate_6501,1,1,13,6,1,1,6,1,26.99,4,491,7916.666667,90.0,183.69
13090,Candidate_38405,1,7,7,10,1,0,6,1,14.9,3,212,6666.666667,150.0,259.62
13091,Candidate_48412,1,3,11,1,2,0,2,1,14.3,1,284,4333.333333,80.0,137.29
13092,Candidate_35462,1,1,14,22,2,0,4,1,24.9,6,198,2416.666667,20.0,39.71
13093,Candidate_37046,1,1,13,10,2,1,6,1,11.85,9,146,6250.0,400.0,662.85
13094,Candidate_16533,1,6,12,46,2,1,1,1,6.95,14,254,11166.66667,20.0,30.85
13095,Candidate_47204,1,0,41,1,7,1,2,1,19.55,8,101,4703.333333,50.2,92.71
13096,Candidate_46283,1,4,2,17,2,1,4,1,7.5,3,47,3750.0,60.0,41.48
13097,Candidate_6354,1,3,5,1,2,1,7,1,26.0,4,37,1583.333333,98.0,197.42
13098,Candidate_2825,1,0,14,1,0,1,0,1,19.0,8,108,2299.083333,80.0,146.62
13099,Candidate_7676,1,1,17,12,1,1,4,1,31.99,7,198,3750.0,150.0,326.62
13100,Candidate_21426,2,1,28,4,1,1,2,1,24.89,3,303,5500.0,190.0,278.23
13101,Candidate_54006,1,0,0,7,2,1,7,1,17.5,5,232,1690.0,60.0,107.71
13102,Candidate_50990,1,1,2,0,2,1,2,1,21.5,4,1510,4250.0,300.0,568.98
13103,Candidate_3894,2,7,4,30,1,0,4,1,20.85,2,54,3916.666667,240.0,323.63
13104,Candidate_32076,1,1,49,19,2,1,4,1,10.45,4,108,2916.666667,100.0,162.39
13105,Candidate_44653,1,2,2,1,7,1,4,1,9.45,4,15,2894.0,150.0,240.07
13106,Candidate_29871,1,0,20,16,2,0,4,1,12.0,6,473,3500.0,190.0,315.54
13107,Candidate_32599,1,1,5,6,2,1,2,1,17.0,10,300,5000.0,220.0,392.18
13108,Candidate_3497,1,2,5,18,1,1,4,1,18.64,8,339,2500.0,80.0,145.9
13109,Candidate_22919,1,0,0,31,0,0,0,1,21.5,0,0,5416.666667,130.0,169.43
13110,Candidate_42793,1,0,16,31,0,0,0,1,5.75,4,25,2416.666667,150.0,225.85
13111,Candidate_4824,1,0,0,53,0,1,0,1,20.0,1,20,1537.0,20.0,37.16
13112,Candidate_19827,1,1,34,32,2,0,4,1,21.0,8,230,2666.666667,30.0,56.51
13113,Candidate_24572,1,2,20,1,5,1,4,0,31.25,8,392,3333.333333,80.0,172.56
13114,Candidate_28232,3,2,7,15,1,0,1,1,16.56,8,243,11250.0,120.0,545.98
13115,Candidate_11898,2,1,29,1,1,0,4,1,28.67,3,91,3000.0,160.0,252.33
13116,Candidate_29344,1,2,3,32,4,1,1,0,25.0,15,1079,9000.0,200.0,387.47
13117,Candidate_6717,1,1,49,19,2,0,2,1,20.74,5,178,4583.333333,80.0,150.17
13118,Candidate_16229,1,7,7,6,2,1,6,1,7.45,8,156,6750.0,140.0,217.58
13119,Candidate_3915,1,0,0,31,0,0,0,1,13.5,0,0,12500.0,100.0,169.68
13120,Candidate_13,1,1,10,11,1,1,4,1,31.77,3,109,2583.333333,80.0,173.71
13121,Candidate_32939,1,0,0,31,0,0,0,1,9.25,0,0,3666.666667,100.0,159.58
13122,Candidate_52031,1,0,19,1,2,0,2,1,29.0,8,169,4166.666667,40.0,83.81
13123,Candidate_7592,1,7,2,1,7,1,2,1,29.0,10,398,5682.0,26.0,54.48
13124,Candidate_41409,1,3,2,1,1,0,6,1,14.69,4,34,8000.0,120.0,207.08
13125,Candidate_188,2,1,3,17,1,0,4,1,26.1,5,250,3416.666667,100.0,150.0
13126,Candidate_4006,1,1,3,10,4,1,1,0,23.46,28,3913,12000.0,80.0,155.8
13127,Candidate_45003,2,1,2,3,1,1,2,1,33.04,1,24,5000.0,80.0,136.98
13128,Candidate_19457,3,18,35,18,2,1,4,1,16.56,9,166,2500.0,50.0,227.49
13129,Candidate_16791,1,0,5,0,2,1,4,1,17.0,2,0,3900.0,96.0,167.67
13130,Candidate_23757,1,0,43,1,2,0,4,1,8.0,7,96,2541.666667,64.0,100.28
13131,Candidate_45082,1,0,19,1,0,0,0,0,19.75,1,15,0.083333,99.98,176.59
13132,Candidate_12421,1,1,1,29,1,1,2,1,15.09,6,160,4333.333333,140.0,242.97
13133,Candidate_30575,1,1,17,32,2,1,6,1,9.3,7,169,6833.333333,160.0,255.52
13134,Candidate_47756,1,6,2,38,1,0,6,1,14.69,7,382,8000.0,260.0,448.68
13135,Candidate_25345,1,6,23,2,2,0,4,1,21.05,4,34,2500.0,100.0,188.5
13136,Candidate_19288,1,0,23,1,6,0,7,1,24.0,5,30,1416.666667,40.0,78.47
13137,Candidate_649,1,4,14,10,4,1,3,0,22.35,6,121,0.0,197.0,377.96
13138,Candidate_44923,2,1,16,1,2,0,4,1,22.93,18,1040,3008.333333,200.0,281.5
13139,Candidate_9444,2,3,14,23,1,1,2,1,26.1,7,94,6083.333333,300.0,450.0
13140,Candidate_7182,1,0,7,1,2,0,4,1,17.0,21,450,3500.0,300.0,534.79
13141,Candidate_49840,1,1,8,0,1,1,6,1,29.5,7,935,6416.666667,110.0,231.98
13142,Candidate_47355,1,1,40,41,2,1,6,1,19.34,5,230,7958.333333,180.0,331.45
13143,Candidate_50390,1,0,8,31,0,0,0,1,20.75,0,0,2592.416667,20.0,37.55
13144,Candidate_37617,1,1,3,0,2,0,2,1,10.2,4,631,5333.333333,150.0,242.71
13145,Candidate_15839,1,1,19,26,2,1,1,1,9.2,17,853,8333.333333,100.0,159.46
13146,Candidate_1550,1,3,37,15,2,1,1,1,15.2,10,2082,11250.0,500.0,869.08
13147,Candidate_41788,1,7,26,1,2,0,4,1,7.2,11,152,2250.0,60.0,92.91
13148,Candidate_26160,1,4,6,6,2,0,4,1,30.0,9,177,3483.75,70.0,118.2
13149,Candidate_19640,1,0,28,41,2,1,1,1,8.8,13,316,10000.0,30.0,47.56
13150,Candidate_31281,1,1,6,0,1,1,2,1,30.99,3,145,4544.75,30.0,64.49
13151,Candidate_54698,1,0,1,31,0,0,0,1,15.75,3,45,5166.666667,70.0,122.62
13152,Candidate_9523,1,0,2,12,0,0,0,1,28.75,0,0,3722.25,60.0,125.31
13153,Candidate_36824,1,0,0,31,0,0,0,1,29.0,0,0,3333.333333,20.0,41.91
13154,Candidate_51819,1,0,39,17,2,0,4,1,16.09,9,161,2114.666667,40.0,70.4
13155,Candidate_5242,1,0,23,11,2,0,4,1,23.0,6,0,3666.666667,20.0,38.71
